"Plot Title: BS4-Cond"
"#","Date Time, GMT+00:00","Low Range, μS/cm (LGR S/N: 10559468, SEN S/N: 10559468)","Temp, °C (LGR S/N: 10559468, SEN S/N: 10559468)","Coupler Detached (LGR S/N: 10559468)","Coupler Attached (LGR S/N: 10559468)","Stopped (LGR S/N: 10559468)","End Of File (LGR S/N: 10559468)"
2183,01/17/30 05:49:21 AM,191.33,15.87,,,,
2184,01/17/30 05:54:21 AM,190.73,15.87,,,,
2185,01/17/30 05:59:21 AM,190.28,15.87,,,,
2186,01/17/30 06:04:21 AM,189.83,15.87,,,,
2187,01/17/30 06:09:21 AM,189.53,15.87,,,,
2188,01/17/30 06:14:21 AM,189.00,15.88,,,,
2189,01/17/30 06:19:21 AM,188.55,15.88,,,,
2190,01/17/30 06:24:21 AM,188.10,15.87,,,,
2191,01/17/30 06:29:21 AM,187.88,15.87,,,,
2192,01/17/30 06:34:21 AM,187.35,15.87,,,,
2193,01/17/30 06:39:21 AM,187.13,15.87,,,,
2194,01/17/30 06:44:21 AM,186.75,15.87,,,,
2195,01/17/30 06:49:21 AM,186.30,15.87,,,,
2196,01/17/30 06:54:21 AM,186.08,15.87,,,,
2197,01/17/30 06:59:21 AM,185.78,15.87,,,,
2198,01/17/30 07:04:21 AM,185.55,15.87,,,,
2199,01/17/30 07:09:21 AM,185.33,15.87,,,,
2200,01/17/30 07:14:21 AM,185.18,15.87,,,,
2201,01/17/30 07:19:21 AM,184.95,15.87,,,,
2202,01/17/30 07:24:21 AM,184.80,15.87,,,,
2203,01/17/30 07:29:21 AM,184.65,15.88,,,,
2204,01/17/30 07:34:21 AM,184.58,15.87,,,,
2205,01/17/30 07:39:21 AM,184.50,15.87,,,,
2206,01/17/30 07:44:21 AM,184.43,15.87,,,,
2207,01/17/30 07:49:21 AM,184.28,15.87,,,,
2208,01/17/30 07:54:21 AM,184.28,15.87,,,,
2209,01/17/30 07:59:21 AM,184.28,15.87,,,,
2210,01/17/30 08:04:21 AM,184.20,15.87,,,,
2211,01/17/30 08:09:21 AM,184.28,15.88,,,,
2212,01/17/30 08:14:21 AM,184.20,15.88,,,,
2213,01/17/30 08:19:21 AM,184.28,15.88,,,,
2214,01/17/30 08:24:21 AM,184.28,15.88,,,,
2215,01/17/30 08:29:21 AM,184.28,15.87,,,,
2216,01/17/30 08:34:21 AM,184.28,15.87,,,,
2217,01/17/30 08:39:21 AM,184.28,15.88,,,,
2218,01/17/30 08:44:21 AM,184.28,15.87,,,,
2219,01/17/30 08:49:21 AM,184.28,15.88,,,,
2220,01/17/30 08:54:21 AM,184.35,15.87,,,,
2221,01/17/30 08:59:21 AM,184.43,15.87,,,,
2222,01/17/30 09:04:21 AM,184.43,15.88,,,,
2223,01/17/30 09:09:21 AM,184.43,15.88,,,,
2224,01/17/30 09:14:21 AM,184.43,15.88,,,,
2225,01/17/30 09:19:21 AM,184.50,15.88,,,,
2226,01/17/30 09:24:21 AM,184.50,15.88,,,,
2227,01/17/30 09:29:21 AM,184.50,15.88,,,,
2228,01/17/30 09:34:21 AM,184.58,15.88,,,,
2229,01/17/30 09:39:21 AM,184.50,15.88,,,,
2230,01/17/30 09:44:21 AM,184.58,15.88,,,,
2231,01/17/30 09:49:21 AM,184.58,15.88,,,,
2232,01/17/30 09:54:21 AM,184.65,15.87,,,,
2233,01/17/30 09:59:21 AM,184.58,15.87,,,,
2234,01/17/30 10:04:21 AM,184.58,15.88,,,,
2235,01/17/30 10:09:21 AM,184.65,15.88,,,,
2236,01/17/30 10:14:21 AM,184.58,15.88,,,,
2237,01/17/30 10:19:21 AM,184.50,15.88,,,,
2238,01/17/30 10:24:21 AM,184.58,15.88,,,,
2239,01/17/30 10:29:21 AM,184.50,15.88,,,,
2240,01/17/30 10:34:21 AM,184.43,15.87,,,,
2241,01/17/30 10:39:21 AM,184.50,15.87,,,,
2242,01/17/30 10:44:21 AM,184.43,15.88,,,,
2243,01/17/30 10:49:21 AM,184.43,15.88,,,,
2244,01/17/30 10:54:21 AM,184.50,15.88,,,,
2245,01/17/30 10:59:21 AM,184.50,15.88,,,,
2246,01/17/30 11:04:21 AM,184.50,15.88,,,,
2247,01/17/30 11:09:21 AM,184.58,15.88,,,,
2248,01/17/30 11:14:21 AM,184.50,15.88,,,,
2249,01/17/30 11:19:21 AM,184.58,15.87,,,,
2250,01/17/30 11:24:21 AM,184.58,15.88,,,,
2251,01/17/30 11:29:21 AM,184.58,15.88,,,,
2252,01/17/30 11:34:21 AM,184.58,15.88,,,,
2253,01/17/30 11:39:21 AM,184.65,15.88,,,,
2254,01/17/30 11:44:21 AM,184.65,15.87,,,,
2255,01/17/30 11:49:21 AM,184.65,15.88,,,,
2256,01/17/30 11:54:21 AM,184.65,15.88,,,,
2257,01/17/30 11:59:21 AM,184.65,15.87,,,,
2258,01/17/30 12:04:21 PM,184.65,15.88,,,,
2259,01/17/30 12:09:21 PM,184.65,15.88,,,,
2260,01/17/30 12:14:21 PM,184.65,15.87,,,,
2261,01/17/30 12:19:21 PM,184.73,15.88,,,,
2262,01/17/30 12:24:21 PM,184.73,15.88,,,,
2263,01/17/30 12:29:21 PM,184.65,15.88,,,,
2264,01/17/30 12:34:21 PM,184.73,15.88,,,,
2265,01/17/30 12:39:21 PM,184.80,15.88,,,,
2266,01/17/30 12:44:21 PM,184.80,15.88,,,,
2267,01/17/30 12:49:21 PM,184.88,15.88,,,,
2268,01/17/30 12:54:21 PM,184.88,15.87,,,,
2269,01/17/30 12:59:21 PM,184.95,15.88,,,,
2270,01/17/30 01:04:21 PM,185.03,15.88,,,,
2271,01/17/30 01:09:21 PM,185.10,15.87,,,,
2272,01/17/30 01:14:21 PM,185.18,15.88,,,,
2273,01/17/30 01:19:21 PM,185.25,15.88,,,,
2274,01/17/30 01:24:21 PM,185.40,15.88,,,,
2275,01/17/30 01:29:21 PM,185.55,15.88,,,,
2276,01/17/30 01:34:21 PM,185.70,15.88,,,,
2277,01/17/30 01:39:21 PM,185.85,15.88,,,,
2278,01/17/30 01:44:21 PM,186.00,15.88,,,,
2279,01/17/30 01:49:21 PM,186.22,15.88,,,,
2280,01/17/30 01:54:21 PM,186.37,15.88,,,,
2281,01/17/30 01:59:21 PM,186.67,15.88,,,,
2282,01/17/30 02:04:21 PM,186.90,15.88,,,,
2283,01/17/30 02:09:21 PM,187.12,15.88,,,,
2284,01/17/30 02:14:21 PM,187.35,15.88,,,,
2285,01/17/30 02:19:21 PM,187.72,15.88,,,,
2286,01/17/30 02:24:21 PM,187.95,15.88,,,,
2287,01/17/30 02:29:21 PM,188.32,15.88,,,,
2288,01/17/30 02:34:21 PM,188.62,15.88,,,,
2289,01/17/30 02:39:21 PM,189.00,15.88,,,,
2290,01/17/30 02:44:21 PM,189.37,15.90,,,,
2291,01/17/30 02:49:21 PM,189.67,15.90,,,,
2292,01/17/30 02:54:21 PM,189.97,15.88,,,,
2293,01/17/30 02:59:21 PM,190.42,15.90,,,,
2294,01/17/30 03:04:21 PM,190.80,15.88,,,,
2295,01/17/30 03:09:21 PM,191.02,15.90,,,,
2296,01/17/30 03:14:21 PM,191.47,15.90,,,,
2297,01/17/30 03:19:21 PM,191.70,15.90,,,,
2298,01/17/30 03:24:21 PM,192.07,15.90,,,,
2299,01/17/30 03:29:21 PM,192.30,15.90,,,,
2300,01/17/30 03:34:21 PM,192.67,15.90,,,,
2301,01/17/30 03:39:21 PM,192.97,15.90,,,,
2302,01/17/30 03:44:21 PM,193.35,15.90,,,,
2303,01/17/30 03:49:21 PM,193.72,15.90,,,,
2304,01/17/30 03:54:21 PM,193.95,15.88,,,,
2305,01/17/30 03:59:21 PM,194.25,15.90,,,,
2306,01/17/30 04:04:21 PM,194.55,15.90,,,,
2307,01/17/30 04:09:21 PM,194.77,15.90,,,,
2308,01/17/30 04:14:21 PM,195.15,15.90,,,,
2309,01/17/30 04:19:21 PM,195.38,15.90,,,,
2310,01/17/30 04:24:21 PM,195.53,15.90,,,,
2311,01/17/30 04:29:21 PM,195.98,15.90,,,,
2312,01/17/30 04:34:21 PM,196.20,15.90,,,,
2313,01/17/30 04:39:21 PM,196.43,15.90,,,,
2314,01/17/30 04:44:21 PM,196.65,15.90,,,,
2315,01/17/30 04:49:21 PM,196.88,15.90,,,,
2316,01/17/30 04:54:21 PM,197.03,15.90,,,,
2317,01/17/30 04:59:21 PM,197.18,15.90,,,,
2318,01/17/30 05:04:21 PM,197.40,15.91,,,,
2319,01/17/30 05:09:21 PM,197.63,15.91,,,,
2320,01/17/30 05:14:21 PM,197.93,15.90,,,,
2321,01/17/30 05:19:21 PM,198.08,15.90,,,,
2322,01/17/30 05:24:21 PM,198.23,15.91,,,,
2323,01/17/30 05:29:21 PM,198.46,15.90,,,,
2324,01/17/30 05:34:21 PM,198.60,15.91,,,,
2325,01/17/30 05:39:21 PM,198.75,15.91,,,,
2326,01/17/30 05:44:21 PM,198.83,15.90,,,,
2327,01/17/30 05:49:21 PM,198.98,15.91,,,,
2328,01/17/30 05:54:21 PM,199.13,15.90,,,,
2329,01/17/30 05:59:21 PM,199.28,15.90,,,,
2330,01/17/30 06:04:21 PM,199.36,15.91,,,,
2331,01/17/30 06:09:21 PM,199.51,15.91,,,,
2332,01/17/30 06:14:21 PM,199.58,15.91,,,,
2333,01/17/30 06:19:21 PM,199.73,15.91,,,,
2334,01/17/30 06:24:21 PM,199.88,15.91,,,,
2335,01/17/30 06:29:21 PM,200.11,15.91,,,,
2336,01/17/30 06:34:21 PM,200.18,15.91,,,,
2337,01/17/30 06:39:21 PM,200.41,15.91,,,,
2338,01/17/30 06:44:21 PM,200.56,15.91,,,,
2339,01/17/30 06:49:21 PM,200.71,15.91,,,,
2340,01/17/30 06:54:21 PM,200.86,15.91,,,,
2341,01/17/30 06:59:21 PM,201.09,15.91,,,,
2342,01/17/30 07:04:21 PM,201.24,15.91,,,,
2343,01/17/30 07:09:21 PM,201.39,15.91,,,,
2344,01/17/30 07:14:21 PM,201.54,15.91,,,,
2345,01/17/30 07:19:21 PM,201.76,15.91,,,,
2346,01/17/30 07:24:21 PM,201.91,15.91,,,,
2347,01/17/30 07:29:21 PM,202.14,15.91,,,,
2348,01/17/30 07:34:21 PM,202.29,15.91,,,,
2349,01/17/30 07:39:21 PM,202.59,15.91,,,,
2350,01/17/30 07:44:21 PM,202.82,15.91,,,,
2351,01/17/30 07:49:21 PM,202.97,15.91,,,,
2352,01/17/30 07:54:21 PM,203.12,15.91,,,,
2353,01/17/30 07:59:21 PM,203.34,15.91,,,,
2354,01/17/30 08:04:21 PM,203.49,15.91,,,,
2355,01/17/30 08:09:21 PM,203.72,15.91,,,,
2356,01/17/30 08:14:21 PM,203.95,15.91,,,,
2357,01/17/30 08:19:21 PM,204.17,15.91,,,,
2358,01/17/30 08:24:21 PM,204.32,15.91,,,,
2359,01/17/30 08:29:21 PM,204.47,15.91,,,,
2360,01/17/30 08:34:21 PM,204.70,15.91,,,,
2361,01/17/30 08:39:21 PM,204.85,15.91,,,,
2362,01/17/30 08:44:21 PM,205.07,15.92,,,,
2363,01/17/30 08:49:21 PM,205.30,15.91,,,,
2364,01/17/30 08:54:21 PM,205.37,15.92,,,,
2365,01/17/30 08:59:21 PM,205.67,15.92,,,,
2366,01/17/30 09:04:21 PM,205.75,15.91,,,,
2367,01/17/30 09:09:21 PM,205.98,15.91,,,,
2368,01/17/30 09:14:21 PM,206.05,15.92,,,,
2369,01/17/30 09:19:21 PM,206.28,15.92,,,,
2370,01/17/30 09:24:21 PM,206.43,15.91,,,,
2371,01/17/30 09:29:21 PM,206.58,15.92,,,,
2372,01/17/30 09:34:21 PM,206.65,15.92,,,,
2373,01/17/30 09:39:21 PM,206.80,15.92,,,,
2374,01/17/30 09:44:21 PM,206.95,15.92,,,,
2375,01/17/30 09:49:21 PM,207.18,15.92,,,,
2376,01/17/30 09:54:21 PM,207.26,15.92,,,,
2377,01/17/30 09:59:21 PM,207.41,15.92,,,,
2378,01/17/30 10:04:21 PM,207.63,15.92,,,,
2379,01/17/30 10:09:21 PM,207.71,15.92,,,,
2380,01/17/30 10:14:21 PM,207.78,15.92,,,,
2381,01/17/30 10:19:21 PM,207.93,15.92,,,,
2382,01/17/30 10:24:21 PM,208.08,15.92,,,,
2383,01/17/30 10:29:21 PM,208.23,15.92,,,,
2384,01/17/30 10:34:21 PM,208.31,15.92,,,,
2385,01/17/30 10:39:21 PM,208.39,15.92,,,,
2386,01/17/30 10:44:21 PM,208.54,15.92,,,,
2387,01/17/30 10:49:21 PM,208.69,15.92,,,,
2388,01/17/30 10:54:21 PM,208.76,15.92,,,,
2389,01/17/30 10:59:21 PM,208.91,15.92,,,,
2390,01/17/30 11:04:21 PM,209.06,15.92,,,,
2391,01/17/30 11:09:21 PM,209.06,15.92,,,,
2392,01/17/30 11:14:21 PM,209.29,15.93,,,,
2393,01/17/30 11:19:21 PM,209.37,15.92,,,,
2394,01/17/30 11:24:21 PM,209.52,15.92,,,,
2395,01/17/30 11:29:21 PM,209.67,15.92,,,,
2396,01/17/30 11:34:21 PM,209.82,15.92,,,,
2397,01/17/30 11:39:21 PM,209.89,15.92,,,,
2398,01/17/30 11:44:21 PM,209.97,15.92,,,,
2399,01/17/30 11:49:21 PM,210.04,15.92,,,,
2400,01/17/30 11:54:21 PM,210.19,15.92,,,,
2401,01/17/30 11:59:21 PM,210.27,15.92,,,,
2402,01/18/30 12:04:21 AM,210.42,15.92,,,,
2403,01/18/30 12:09:21 AM,210.50,15.92,,,,
2404,01/18/30 12:14:21 AM,210.50,15.92,,,,
2405,01/18/30 12:19:21 AM,210.64,15.93,,,,
2406,01/18/30 12:24:21 AM,210.72,15.92,,,,
2407,01/18/30 12:29:21 AM,210.79,15.93,,,,
2408,01/18/30 12:34:21 AM,210.87,15.92,,,,
2409,01/18/30 12:39:21 AM,211.02,15.92,,,,
2410,01/18/30 12:44:21 AM,211.10,15.92,,,,
2411,01/18/30 12:49:21 AM,211.17,15.92,,,,
2412,01/18/30 12:54:21 AM,211.25,15.92,,,,
2413,01/18/30 12:59:21 AM,211.33,15.92,,,,
2414,01/18/30 01:04:21 AM,211.33,15.92,,,,
2415,01/18/30 01:09:21 AM,211.47,15.93,,,,
2416,01/18/30 01:14:21 AM,211.55,15.93,,,,
2417,01/18/30 01:19:21 AM,211.55,15.93,,,,
2418,01/18/30 01:24:21 AM,211.70,15.93,,,,
2419,01/18/30 01:29:21 AM,211.77,15.93,,,,
2420,01/18/30 01:34:21 AM,211.85,15.92,,,,
2421,01/18/30 01:39:21 AM,211.85,15.92,,,,
2422,01/18/30 01:44:21 AM,211.85,15.93,,,,
2423,01/18/30 01:49:21 AM,212.08,15.93,,,,
2424,01/18/30 01:54:21 AM,212.08,15.92,,,,
2425,01/18/30 01:59:21 AM,212.15,15.93,,,,
2426,01/18/30 02:04:21 AM,212.15,15.92,,,,
2427,01/18/30 02:09:21 AM,212.23,15.92,,,,
2428,01/18/30 02:14:21 AM,212.23,15.92,,,,
2429,01/18/30 02:19:21 AM,212.31,15.92,,,,
2430,01/18/30 02:24:21 AM,212.31,15.92,,,,
2431,01/18/30 02:29:21 AM,212.38,15.93,,,,
2432,01/18/30 02:34:21 AM,212.38,15.92,,,,
2433,01/18/30 02:39:21 AM,212.38,15.92,,,,
2434,01/18/30 02:44:21 AM,212.38,15.93,,,,
2435,01/18/30 02:49:21 AM,212.46,15.92,,,,
2436,01/18/30 02:54:21 AM,212.45,15.93,,,,
2437,01/18/30 02:59:21 AM,212.38,15.93,,,,
2438,01/18/30 03:04:21 AM,212.46,15.92,,,,
2439,01/18/30 03:09:21 AM,212.53,15.93,,,,
2440,01/18/30 03:14:21 AM,212.46,15.92,,,,
2441,01/18/30 03:19:21 AM,212.45,15.93,,,,
2442,01/18/30 03:24:21 AM,212.45,15.93,,,,
2443,01/18/30 03:29:21 AM,212.45,15.93,,,,
2444,01/18/30 03:34:21 AM,212.45,15.93,,,,
2445,01/18/30 03:39:21 AM,212.45,15.93,,,,
2446,01/18/30 03:44:21 AM,212.38,15.93,,,,
2447,01/18/30 03:49:21 AM,212.45,15.93,,,,
2448,01/18/30 03:54:21 AM,212.38,15.92,,,,
2449,01/18/30 03:59:21 AM,212.38,15.92,,,,
2450,01/18/30 04:04:21 AM,212.30,15.93,,,,
2451,01/18/30 04:09:21 AM,212.30,15.93,,,,
2452,01/18/30 04:14:21 AM,212.23,15.93,,,,
2453,01/18/30 04:19:21 AM,212.08,15.93,,,,
2454,01/18/30 04:24:21 AM,212.08,15.93,,,,
2455,01/18/30 04:29:21 AM,212.08,15.92,,,,
2456,01/18/30 04:34:21 AM,211.93,15.93,,,,
2457,01/18/30 04:39:21 AM,211.85,15.93,,,,
2458,01/18/30 04:44:21 AM,211.77,15.93,,,,
2459,01/18/30 04:49:21 AM,211.70,15.92,,,,
2460,01/18/30 04:54:21 AM,211.62,15.93,,,,
2461,01/18/30 04:59:21 AM,211.55,15.93,,,,
2462,01/18/30 05:04:21 AM,211.47,15.93,,,,
2463,01/18/30 05:09:21 AM,211.40,15.93,,,,
2464,01/18/30 05:14:21 AM,211.32,15.93,,,,
2465,01/18/30 05:19:21 AM,211.25,15.93,,,,
2466,01/18/30 05:24:21 AM,211.17,15.93,,,,
2467,01/18/30 05:29:21 AM,211.02,15.93,,,,
2468,01/18/30 05:34:21 AM,210.95,15.93,,,,
2469,01/18/30 05:39:21 AM,210.87,15.93,,,,
2470,01/18/30 05:44:21 AM,210.72,15.93,,,,
2471,01/18/30 05:49:21 AM,210.64,15.93,,,,
2472,01/18/30 05:54:21 AM,210.49,15.93,,,,
2473,01/18/30 05:59:21 AM,210.34,15.93,,,,
2474,01/18/30 06:04:21 AM,210.27,15.93,,,,
2475,01/18/30 06:09:21 AM,210.12,15.93,,,,
2476,01/18/30 06:14:21 AM,209.97,15.93,,,,
2477,01/18/30 06:19:21 AM,209.89,15.93,,,,
2478,01/18/30 06:24:21 AM,209.81,15.93,,,,
2479,01/18/30 06:29:21 AM,209.59,15.93,,,,
2480,01/18/30 06:34:21 AM,209.44,15.93,,,,
2481,01/18/30 06:39:21 AM,209.44,15.93,,,,
2482,01/18/30 06:44:21 AM,209.21,15.93,,,,
2483,01/18/30 06:49:21 AM,209.06,15.93,,,,
2484,01/18/30 06:54:21 AM,208.91,15.93,,,,
2485,01/18/30 06:59:21 AM,208.76,15.93,,,,
2486,01/18/30 07:04:21 AM,208.61,15.93,,,,
2487,01/18/30 07:09:21 AM,208.53,15.93,,,,
2488,01/18/30 07:14:21 AM,208.38,15.93,,,,
2489,01/18/30 07:19:21 AM,208.31,15.93,,,,
2490,01/18/30 07:24:21 AM,208.16,15.93,,,,
2491,01/18/30 07:29:21 AM,208.01,15.93,,,,
2492,01/18/30 07:34:21 AM,207.93,15.93,,,,
2493,01/18/30 07:39:21 AM,207.70,15.93,,,,
2494,01/18/30 07:44:21 AM,207.63,15.93,,,,
2495,01/18/30 07:49:21 AM,207.40,15.93,,,,
2496,01/18/30 07:54:21 AM,207.33,15.93,,,,
2497,01/18/30 07:59:21 AM,207.18,15.93,,,,
2498,01/18/30 08:04:21 AM,207.10,15.93,,,,
2499,01/18/30 08:09:21 AM,206.88,15.93,,,,
2500,01/18/30 08:14:21 AM,206.65,15.93,,,,
2501,01/18/30 08:19:21 AM,206.50,15.93,,,,
2502,01/18/30 08:24:21 AM,206.42,15.93,,,,
2503,01/18/30 08:29:21 AM,206.20,15.93,,,,
2504,01/18/30 08:34:21 AM,206.12,15.93,,,,
2505,01/18/30 08:39:21 AM,205.97,15.93,,,,
2506,01/18/30 08:44:21 AM,205.82,15.93,,,,
2507,01/18/30 08:49:21 AM,205.67,15.93,,,,
2508,01/18/30 08:54:21 AM,205.52,15.93,,,,
2509,01/18/30 08:59:21 AM,205.45,15.93,,,,
2510,01/18/30 09:04:21 AM,205.37,15.93,,,,
2511,01/18/30 09:09:21 AM,205.22,15.93,,,,
2512,01/18/30 09:14:21 AM,204.92,15.93,,,,
2513,01/18/30 09:19:21 AM,204.84,15.93,,,,
2514,01/18/30 09:24:21 AM,204.77,15.93,,,,
2515,01/18/30 09:29:21 AM,204.62,15.93,,,,
2516,01/18/30 09:34:21 AM,204.47,15.93,,,,
2517,01/18/30 09:39:21 AM,204.32,15.93,,,,
2518,01/18/30 09:44:21 AM,204.32,15.93,,,,
2519,01/18/30 09:49:21 AM,204.17,15.93,,,,
2520,01/18/30 09:54:21 AM,204.01,15.93,,,,
2521,01/18/30 09:59:21 AM,203.79,15.93,,,,
2522,01/18/30 10:04:21 AM,203.71,15.93,,,,
2523,01/18/30 10:09:21 AM,203.64,15.93,,,,
2524,01/18/30 10:14:21 AM,203.49,15.93,,,,
2525,01/18/30 10:19:21 AM,203.41,15.93,,,,
2526,01/18/30 10:24:21 AM,203.34,15.93,,,,
2527,01/18/30 10:29:21 AM,203.19,15.93,,,,
2528,01/18/30 10:34:21 AM,203.11,15.93,,,,
2529,01/18/30 10:39:21 AM,202.96,15.93,,,,
2530,01/18/30 10:44:21 AM,202.96,15.93,,,,
2531,01/18/30 10:49:21 AM,202.74,15.93,,,,
2532,01/18/30 10:54:21 AM,202.74,15.93,,,,
2533,01/18/30 10:59:21 AM,202.51,15.93,,,,
2534,01/18/30 11:04:21 AM,202.51,15.93,,,,
2535,01/18/30 11:09:21 AM,202.28,15.93,,,,
2536,01/18/30 11:14:21 AM,202.13,15.93,,,,
2537,01/18/30 11:19:21 AM,202.06,15.93,,,,
2538,01/18/30 11:24:21 AM,202.06,15.93,,,,
2539,01/18/30 11:29:21 AM,201.91,15.93,,,,
2540,01/18/30 11:34:21 AM,201.83,15.95,,,,
2541,01/18/30 11:39:21 AM,201.76,15.93,,,,
2542,01/18/30 11:44:21 AM,201.61,15.93,,,,
2543,01/18/30 11:49:21 AM,201.53,15.93,,,,
2544,01/18/30 11:54:21 AM,201.46,15.93,,,,
2545,01/18/30 11:59:21 AM,201.38,15.93,,,,
2546,01/18/30 12:04:21 PM,201.31,15.93,,,,
2547,01/18/30 12:09:21 PM,201.31,15.93,,,,
2548,01/18/30 12:14:21 PM,201.16,15.93,,,,
2549,01/18/30 12:19:21 PM,201.08,15.93,,,,
2550,01/18/30 12:24:21 PM,201.01,15.93,,,,
2551,01/18/30 12:29:21 PM,200.93,15.93,,,,
2552,01/18/30 12:34:21 PM,200.85,15.93,,,,
2553,01/18/30 12:39:21 PM,200.78,15.93,,,,
2554,01/18/30 12:44:21 PM,200.63,15.93,,,,
2555,01/18/30 12:49:21 PM,200.63,15.93,,,,
2556,01/18/30 12:54:21 PM,200.55,15.93,,,,
2557,01/18/30 12:59:21 PM,200.48,15.93,,,,
2558,01/18/30 01:04:21 PM,200.40,15.93,,,,
2559,01/18/30 01:09:21 PM,200.33,15.93,,,,
2560,01/18/30 01:14:21 PM,200.25,15.93,,,,
2561,01/18/30 01:19:21 PM,200.18,15.93,,,,
2562,01/18/30 01:24:21 PM,200.18,15.93,,,,
2563,01/18/30 01:29:21 PM,200.03,15.93,,,,
2564,01/18/30 01:34:21 PM,200.03,15.93,,,,
2565,01/18/30 01:39:21 PM,199.95,15.93,,,,
2566,01/18/30 01:44:21 PM,199.88,15.93,,,,
2567,01/18/30 01:49:21 PM,199.80,15.93,,,,
2568,01/18/30 01:54:21 PM,199.73,15.93,,,,
2569,01/18/30 01:59:21 PM,199.65,15.93,,,,
2570,01/18/30 02:04:21 PM,199.58,15.93,,,,
2571,01/18/30 02:09:21 PM,199.50,15.93,,,,
2572,01/18/30 02:14:21 PM,199.50,15.93,,,,
2573,01/18/30 02:19:21 PM,199.43,15.93,,,,
2574,01/18/30 02:24:21 PM,199.43,15.93,,,,
2575,01/18/30 02:29:21 PM,199.35,15.93,,,,
2576,01/18/30 02:34:21 PM,199.35,15.95,,,,
2577,01/18/30 02:39:21 PM,199.28,15.93,,,,
2578,01/18/30 02:44:21 PM,199.20,15.93,,,,
2579,01/18/30 02:49:21 PM,199.13,15.93,,,,
2580,01/18/30 02:54:21 PM,199.05,15.93,,,,
2581,01/18/30 02:59:21 PM,199.05,15.93,,,,
2582,01/18/30 03:04:21 PM,198.97,15.93,,,,
2583,01/18/30 03:09:21 PM,198.90,15.93,,,,
2584,01/18/30 03:14:21 PM,198.90,15.93,,,,
2585,01/18/30 03:19:21 PM,198.82,15.93,,,,
2586,01/18/30 03:24:21 PM,198.82,15.93,,,,
2587,01/18/30 03:29:21 PM,198.75,15.93,,,,
2588,01/18/30 03:34:21 PM,198.67,15.93,,,,
2589,01/18/30 03:39:21 PM,198.60,15.93,,,,
2590,01/18/30 03:44:21 PM,198.60,15.93,,,,
2591,01/18/30 03:49:21 PM,198.60,15.93,,,,
2592,01/18/30 03:54:21 PM,198.60,15.93,,,,
2593,01/18/30 03:59:21 PM,198.52,15.93,,,,
2594,01/18/30 04:04:21 PM,198.45,15.93,,,,
2595,01/18/30 04:09:21 PM,198.45,15.93,,,,
2596,01/18/30 04:14:21 PM,198.37,15.93,,,,
2597,01/18/30 04:19:21 PM,198.37,15.93,,,,
2598,01/18/30 04:24:21 PM,198.30,15.93,,,,
2599,01/18/30 04:29:21 PM,198.30,15.93,,,,
2600,01/18/30 04:34:21 PM,198.30,15.93,,,,
2601,01/18/30 04:39:21 PM,198.22,15.93,,,,
2602,01/18/30 04:44:21 PM,198.22,15.93,,,,
2603,01/18/30 04:49:21 PM,198.22,15.93,,,,
2604,01/18/30 04:54:21 PM,198.22,15.93,,,,
2605,01/18/30 04:59:21 PM,198.15,15.93,,,,
2606,01/18/30 05:04:21 PM,198.07,15.93,,,,
2607,01/18/30 05:09:21 PM,198.07,15.93,,,,
2608,01/18/30 05:14:21 PM,198.00,15.93,,,,
2609,01/18/30 05:19:21 PM,198.00,15.93,,,,
2610,01/18/30 05:24:21 PM,198.00,15.93,,,,
2611,01/18/30 05:29:21 PM,198.00,15.93,,,,
2612,01/18/30 05:34:21 PM,197.92,15.93,,,,
2613,01/18/30 05:39:21 PM,197.92,15.93,,,,
2614,01/18/30 05:44:21 PM,197.85,15.93,,,,
2615,01/18/30 05:49:21 PM,197.85,15.93,,,,
2616,01/18/30 05:54:21 PM,197.77,15.93,,,,
2617,01/18/30 05:59:21 PM,197.70,15.93,,,,
2618,01/18/30 06:04:21 PM,197.70,15.93,,,,
2619,01/18/30 06:09:21 PM,197.70,15.93,,,,
2620,01/18/30 06:14:21 PM,197.70,15.93,,,,
2621,01/18/30 06:19:21 PM,197.62,15.93,,,,
2622,01/18/30 06:24:21 PM,197.55,15.93,,,,
2623,01/18/30 06:29:21 PM,197.62,15.93,,,,
2624,01/18/30 06:34:21 PM,197.55,15.93,,,,
2625,01/18/30 06:39:21 PM,197.47,15.93,,,,
2626,01/18/30 06:44:21 PM,197.47,15.93,,,,
2627,01/18/30 06:49:21 PM,197.40,15.93,,,,
2628,01/18/30 06:54:21 PM,197.47,15.93,,,,
2629,01/18/30 06:59:21 PM,197.40,15.93,,,,
2630,01/18/30 07:04:21 PM,197.32,15.93,,,,
2631,01/18/30 07:09:21 PM,197.32,15.93,,,,
2632,01/18/30 07:14:21 PM,197.32,15.93,,,,
2633,01/18/30 07:19:21 PM,197.32,15.93,,,,
2634,01/18/30 07:24:21 PM,197.25,15.93,,,,
2635,01/18/30 07:29:21 PM,197.25,15.93,,,,
2636,01/18/30 07:34:21 PM,197.25,15.93,,,,
2637,01/18/30 07:39:21 PM,197.32,15.93,,,,
2638,01/18/30 07:44:21 PM,197.17,15.93,,,,
2639,01/18/30 07:49:21 PM,197.17,15.93,,,,
2640,01/18/30 07:54:21 PM,197.17,15.95,,,,
2641,01/18/30 07:59:21 PM,197.17,15.93,,,,
2642,01/18/30 08:04:21 PM,197.17,15.93,,,,
